配 件 信 息 一 览 表,,,,,,,,,,,
PEI JIAN XIN XI YI LAN BIAO,,,,,,,,,,,
打印日期：,2017/5/3,,,,,,,,,,
序号,配件编码,类别,单位,重量,一级进价,一级销价,名称,供应商名称,公司名称,定价公司,定价公司
11738,YQ141QFB,重汽备品,只,,0,0,前分泵,,,01,01
11739,YQ148JSG,门锁总成,只,,545,0,液压缸总成,,,01,01
11740,YQ151GCF,重汽备品,只,,78,0,挂车阀,,,01,01
11741,YQ151GZF,重汽备品,只,,0,0,感载阀,,,01,01
11742,YQ151HFB,重汽备品,只,,0,0,后分泵,,,01,01
11743,YQ151JDF,重汽备品,只,,45.8,0,继动阀,,,01,01
11744,yq151jssd3,驾驶室顶泵,只,,0,0,驾驶室顶泵,,,01,01
11745,yq151jssd4,驾驶室顶泵,只,,,0,驾驶室顶泵,,,01,01
11746,YQ151KFF,重汽备品,只,,0,0,快放阀,,,01,01
11747,YQ151KFF1,重汽备品,只,,0,0,快放阀,,,01,01
11748,YQ151LHQFB,离合器分泵,只,,0,0,离合器分泵,,,01,01
11749,yq151LHQZB,重汽备品,只,,23,28,离合器总泵,,,01,01
11750,YQ151LKJSSDB,驾驶室顶泵,只,,0,0,驾驶室顶泵,,,01,01
11751,YQ151sdwLHQZB,瑞立,只,,0,0,离合器总泵,,,01,01
11752,YQ151SHL,重汽备品,只,,48,55,四回路,,,01,01
11753,YQ151SKF,重汽备品,只,,0,0,手控阀,,,01,01
11754,yq151SKJSSDB,驾驶室顶泵,只,,0,0,驾驶室顶泵,,,01,01
11755,yq151TYF,调压阀,只,,0,0,调压阀,,,01,01
11756,YQ153HFBKG,重汽备品,只,,0,0,后分泵卡古,,,01,01
11757,YQ153JDQJDF,重汽备品,只,,57,0,继动阀,,,01,01
11758,YQ153KFF,重汽备品,只,,0,0,快放阀,,,01,01
11759,yq153LHQZB,瑞立,只,,0,0,离合器总泵,,,01,01
11760,YQ153LSSKF,手控阀,只,,0,0,手控阀,,,01,01
11761,YQ153QFB,重汽备品,只,,0,0,前分泵,,,01,01
11762,YQ153QFB1,重汽备品,只,,0,0,前分泵,,,01,01
11763,yq153SCZB1,弘卓,只,,45,0,刹车总泵,,,01,01
11764,YQ153SCZB5,重汽备品,只,,73.5,90,制动王,,,01,01
11765,YQ153TYF,重汽备品,只,,0,0,调压阀,,,01,01
11766,YQ156SCZB,重汽备品,只,,0,0,刹车总泵,,,01,01
11767,YQ156SCZB1,重汽备品,只,,0,0,刹车王,,,01,01
11768,YQ1609FBZLQ,瑞立,只,,95,0,助力器,,,01,01
11769,YQ3515MD,四回路,只,,0,0,四回路,,,01,01
11770,YQ362JSG,重汽备品,只,,153,0,驾驶室举升缸,,,01,01
11771,yq367lhqzb,瑞立,只,,0,0,离合器总泵,,,01,01
11772,YQ435HFB,明通,只,,0,0,后分泵,,,01,01
11773,YQAWGCF,重汽备品,只,,0,0,挂车阀,,,01,01
11774,YQAWHFB1,明通,只,,0,0,后分泵,,,01,01
11775,YQAWJDF,重汽备品,只,,45.8,0,继动阀,,,01,01
11776,YQAWJDF1,重汽备品,只,,45.8,0,继动阀,,,01,01
11777,YQAWJDF2,重汽备品,只,,45.8,0,继动阀,,,01,01
11778,yqAWJSG,驾驶室顶泵,只,,315,0,驾驶室举升缸,,,01,01
11779,yqAWJSG1,驾驶室顶泵,只,,315,0,驾驶室举升缸,,,01,01
11780,YQAWPQZDF,重汽备品,只,,135,0,排气制动阀,,,01,01
11781,YQAWPQZDF1,重汽备品,只,,135,0,排气制动阀,,,01,01
11782,YQAWQFB,前分泵,只,,0,0,前分泵,,,01,01
11783,YQAWSCZB1,重汽备品,只,,0,0,刹车总泵,,,01,01
11784,yqawsczb2,重汽备品,只,,0,0,刹车王,,,01,01
11785,YQAWSKF,重汽备品,只,,0,0,手控阀,,,01,01
11786,YQAWZLQ1,明通,只,,0,0,助力器,,,01,01
11787,yqBFBCLHQZB,万安,只,,0,0,离合器总泵,,,01,01
11788,YQBKGLB,鲁重,只,,9,10,喇叭开关,,,01,01
11789,YQCCSDSCZB,重汽备品,只,,0,0,刹车总泵,,,01,01
11790,YQCCSDSCZB1,重汽备品,只,,0,0,刹车王,,,01,01
11791,YQCCYQLHQZB,瑞立,只,,0,0,离合器总泵,,,01,01
11792,yqcl100ZLQ,瑞挺,只,,0,0,助力器,,,01,01
11793,yqcl100ZLQ1,瑞挺,只,,0,0,助力器,,,01,01
11794,yqcl75ZLQ,博纳,只,,0,0,助力器,,,01,01
11795,yqcl75ZLQ1,博纳,只,,0,0,助力器,,,01,01
11796,yqcl90ZLQ,博纳,只,,0,0,助力器,,,01,01
11797,yqcl90ZLQ1,博纳,只,,0,0,助力器,,,01,01
11798,YQCLSCZB,重汽备品,只,,0,0,刹车总泵,,,01,01
11799,YQCLSCZB1,重汽备品,只,,0,0,刹车总泵,,,01,01
11800,YQCLSCZB2,重汽备品,只,,0,0,刹车王,,,01,01
11801,YQCQJDF,重汽备品,只,,0,0,超前继动阀,,,01,01
11802,YQCQJDF1,重汽备品,只,,0,0,超前继动阀,,,01,01
11803,YQDCBDJ,,台,,65,0,设备电机,,全公司共享,01,01
11804,YQDJLGCF,重汽备品,只,,105,0,挂车阀,,,01,01
11805,yqdlHLF,干燥器总成,只,,240,280,六回路阀,,,01,01
11806,yqdlHLF1,干燥器总成,只,,240,280,六回路阀,,,01,01
11807,yqdlJSG,驾驶室顶泵,只,,315,0,驾驶室举升缸,,,01,01
11808,YQDLPQZDF,排气制动阀,只,,0,0,排气制动阀,,,01,01
11809,YQDLPQZDF1,排气制动阀,只,,0,0,排气制动阀,,,01,01
11810,YQDLPQZDF2,排气制动阀,只,,0,0,排气制动阀,,,01,01
11811,yqDLSCZB1,,只,,0,0,刹车总泵,,全公司共享,01,01
11812,yqDLSCZB2,,只,,0,0,刹车王,,全公司共享,01,01
11813,yqDLSCZB3,,只,,0,0,刹车总泵,,全公司共享,01,01
11814,yqDLSCZB4,,只,,0,0,刹车王,,全公司共享,01,01
11815,YQDNB,电脑板,只,,820,0,电脑板,,,01,01
11816,yqdsbdj24v,雨刮电机,只,,49,55,雨刮电机,,,01,01
11817,yqdw382ZLQ,重汽备品,只,,115,0,助力器,,,01,01
11818,YQDWHFB,明通,只,,0,0,后分泵,,,01,01
11819,YQDWZLQ,重汽备品,只,,0,0,助力器,,,01,01
11820,YQGEFSKF,重汽备品,只,,0,0,手控阀,,,01,01
11821,yqgzqz,干燥器总成,只,,135,0,干燥器总成,,,01,01
11822,yqgzqzc1,干燥器总成,只,,135,0,干燥器总成,,,01,01
11823,YQGZT,重汽备品,只,,0,0,干燥筒,,,01,01
11824,YQGZT1,重汽备品,只,,0,0,干燥筒,,,01,01
11825,YQHLHFB,重汽备品,只,,0,0,后分泵,,,01,01
11826,yqhlJSG,驾驶室顶泵,只,,315,0,驾驶室举升缸,,,01,01
11827,YQHLJSG1,驾驶室顶泵,只,,315,0,驾驶室举升缸,,,01,01
11828,YQHLLHQZB,博纳,只,,23,28,离合器总泵,,,01,01
11829,YQHQSKF,重汽备品,只,,65,0,手控阀,,,01,01
11830,YQHTJBKG,翘板开关,只,,3.5,7,警报开关,,,01,01
11831,YQHTLBKG,翘板开关,只,,3.5,7,喇叭开关,,,01,01
11832,YQHTWDKG,翘板开关,只,,3.5,7,雾灯开关,,,01,01
11833,yqHW102ZLQ,吉林瑞鹏,只,,0,0,助力器,,,01,01
11834,yqHW102ZLQ1,吉林瑞鹏,只,,0,0,助力器,,,01,01
11835,YQHW102ZLQ3,明通,只,,0,0,助力器,,,01,01
11836,yqhwgcf,鲁重,只,,45,0,挂车阀,,,01,01
11837,YQHWGZQZC,重汽备品,只,,0,0,干燥器总成,,,01,01
11838,YQHWhdx,重汽备品,根,,45,55,换挡线,,,01,01
11839,YQHWhdx1,重汽备品,根,,45,55,换挡线,,,01,01
11840,YQHWhdx2,重汽备品,根,,45,55,换挡线,,,01,01
11841,YQHWhdx3,重汽备品,根,,45,55,换挡线,,,01,01
11842,yqHWJSG,驾驶室顶泵,只,,315,0,驾驶室举升缸,,,01,01
11843,yqhwjssdb,驾驶室顶泵,只,,0,0,顶泵,,,01,01
11844,YQHWPQZDF,重汽备品,只,,135,160,排气制动阀,,,01,01
11845,yqHWQFB,前分泵,只,,0,0,前分泵,,,01,01
11846,yqHWQFB1,前分泵,只,,0,0,前分泵,,,01,01
11847,yqhyjg102ZLQ,重汽备品,只,,120,0,助力器,,,01,01
11848,YQJ6SCZB,重汽备品,只,,0,0,刹车总泵,,,01,01
11849,YQJ6SCZB1,重汽备品,只,,0,0,刹车王,,,01,01
11850,YQJ6ZLQ,博纳,只,,0,0,助力器,,,01,01
11851,YQJHLHQFB,离合器分泵,只,,0,0,离合器分泵,,,01,01
11852,YQJJJDF,重汽备品,只,,0,0,紧急继动阀,,,01,01
11853,yqjsf3,手控阀,只,,0,0,举升阀,,,01,01
11854,YQLMWHFB,重汽备品,只,,0,0,后分泵,,,01,01
11855,yqLMWLHQZB,瑞立,只,,0,0,离合器总泵,,,01,01
11856,YQlT102ZLQ,明通,只,,0,0,助力器,,,01,01
11857,YQlT75ZLQ,明通,只,,0,0,助力器,,,01,01
11858,YQlT90ZLQ,明通,只,,0,0,助力器,,,01,01
11859,yqLTLHQZB,瑞立,只,,29,0,离合器总泵,,,01,01
11860,YQOMSCZB,重汽备品,只,,73.5,90,刹车总泵,,,01,01
11861,YQOMSCZB1,重汽备品,只,,73.5,90,刹车王,,,01,01
11862,YQOMSCZB3,重汽备品,只,,73.5,90,制动王,,,01,01
11863,yqQDJDHFBG,后分泵盖,只,,0,0,后分泵盖,,,01,01
11864,YQQDJDSKF1,重汽备品,只,,0,0,手控阀,,,01,01
11865,yqQDYQLHQZB,瑞立,只,,0,0,离合器总泵,,,01,01
11866,YQQQGCF,重汽备品,只,,0,0,挂车阀,,,01,01
11867,YQQQKFF,快放阀,只,,0,0,快放阀,,,01,01
11868,yqrw290ZLQ,重汽备品,只,,115,0,助力器,,,01,01
11869,YQSCWJDF,刹车王,只,,0,0,刹车王继动阀,,,01,01
11870,YQSCWJDF1,刹车王,只,,0,0,刹车王继动阀,,,01,01
11871,YQSCWJDF2,刹车王,只,,0,0,刹车王继动阀,,,01,01
11872,YQSD90ZLQ,重汽备品,只,,0,0,助力器,,,01,01
11873,YQSDhdx,重汽备品,根,,45,55,换挡线,,,01,01
11874,yqSDSLF,双路阀,只,,0,0,双回路保护阀,,,01,01
11875,YQSDWLHQFB,离合器分泵,只,,0,0,离合器分泵,,,01,01
11876,YQSDWPQZDF,重汽备品,只,,80,110,排气制动阀,,,01,01
11877,YQSDxdx,重汽备品,根,,45,55,选挡线,,,01,01
11878,YQSDxdx1,重汽备品,根,,45,55,选挡线,,,01,01
11879,YQSDYMX,拉线,根,,10,15,油门线,,,01,01
11880,YQSGLGCF,挂车阀,只,,0,0,挂车阀,,,01,01
11881,YQSHAL102ZLQ,明通,只,,114,170,助力器,,,01,01
11882,YQSHDL102ZLQ1,明通,只,,220,250,助力器,,,01,01
11883,YQSHDL102ZLQ2,明通,只,,180,220,助力器,,,01,01
11884,YQSHDL102ZLQ3,明通,只,,180,220,助力器,,,01,01
11885,YQSHLawGZQZC1,重汽备品,只,,0,0,奥威干燥器,,,01,01
11886,YQSHLawGZQZC2,重汽备品,只,,0,0,奥威干燥器,,,01,01
11887,YQSHLT102ZLQ,明通,只,,0,0,助力器,,,01,01
11888,YQSHLT90ZLQ,明通,只,,0,0,助力器,,,01,01
11889,YQSHSTRW102ZLQ,明通,只,,120,0,助力器,,,01,01
11890,YQSHSTRW90ZLQ,明通,只,,108,0,助力器,,,01,01
11891,YQSHZ36ZLQ1,博纳,只,,0,0,助力器,,,01,01
11892,YQSHZ36ZLQ2,博纳,只,,0,0,助力器,,,01,01
11893,YQSLEQFB1,重汽备品,只,,0,0,前分泵,,,01,01
11894,YQSLKFF,重汽备品,只,,0,0,快放阀,,,01,01
11895,YQSLSCZB,重汽备品,只,,0,0,刹车总泵,,,01,01
11896,YQSLSQFB1,重汽备品,只,,0,0,前分泵,,,01,01
11897,YQsq4ZLQ,重汽备品,只,,95,0,助力器,,,01,01
11898,yqSTHF,双通H阀,只,,27,0,双通H阀,,,01,01
11899,YQstrCQJDF,重汽备品,只,,0,0,超前继动阀,,,01,01
11900,yqstrdXF,单向阀,只,,15,0,单向阀,,,01,01
11901,YQSTRHFBKG,重汽备品,只,,0,0,后分泵卡古,,,01,01
11902,YQSTRJDF,重汽备品,只,,45.8,0,继动阀,,,01,01
11903,YQSTRJDF1,重汽备品,只,,45.8,0,继动阀,,,01,01
11904,yqstrJSG,驾驶室顶泵,只,,315,0,驾驶室举升缸,,,01,01
11905,YQSTRKLTYF,调压阀,只,,0,0,空滤调压阀,,,01,01
11906,yqstrsczb,重汽备品,只,,120,0,刹车总泵,,,01,01
11907,yqstrsczb1,重汽备品,只,,120,0,刹车王,,,01,01
11908,yqSTRW102ZLQ,重汽备品,只,,120,0,助力器,,,01,01
11909,yqSTRW75ZLQ,重汽备品,只,,110,0,助力器,,,01,01
11910,yqSTRW90ZLQ,重汽备品,只,,115,0,助力器,,,01,01
11911,YQSTRWSCZB,重汽备品,只,,73.5,90,刹车总泵,,,01,01
11912,YQSTRWSCZB1,重汽备品,只,,73.5,90,刹车王,,,01,01
11913,yqSTRZSKF,鲁重,只,,53,0,手控阀,,,01,01
11914,YQTBJDF,重汽备品,只,,0,0,同步继动阀,,,01,01
11915,YQTHQJDF,重汽备品,只,,57,0,继动阀,,,01,01
11916,YQTLHFB,重汽备品,只,,0,0,后分泵,,,01,01
11917,yqTLLHQZB,重汽备品,只,,23,28,离合器总泵,,,01,01
11918,yqwdwAQF,重汽备品,只,,0,0,安全阀,,,01,01
11919,YQWDWSKF,重汽备品,只,,0,0,手控阀,,,01,01
11920,YQX366SKF,手控阀,只,,0,0,手控阀,,,01,01
11921,yqXAWJSG,驾驶室顶泵,只,,315,0,驾驶室举升缸,,,01,01
11922,yqXAWJSG1,驾驶室顶泵,只,,315,0,驾驶室举升缸,,,01,01
11923,YQXAWPQZDF,重汽备品,只,,140,0,排气制动阀,,,01,01
11924,YQXAWSCZB,重汽备品,只,,0,0,刹车总泵,,,01,01
11925,yqxdwhdx,重汽备品,根,,45,55,换挡线,,,01,01
11926,yqxdwhdx1,重汽备品,根,,45,55,换挡线,,,01,01
11927,yqxdwhdx2,重汽备品,根,,45,55,换挡线,,,01,01
11928,yqXDWJSG,驾驶室顶泵,只,,315,0,驾驶室举升缸,,,01,01
11929,yqXDWJSG1,驾驶室顶泵,只,,315,0,驾驶室举升缸,,,01,01
11930,yqXDWJSG3,驾驶室顶泵,只,,315,0,驾驶室举升缸,,,01,01
11931,YQXDWLHQZB2,重汽备品,只,,0,0,离合器总泵,,,01,01
11932,YQXDWYMX,拉线,根,,10,15,油门线,,,01,01
11933,YQXDWYMX1,拉线,根,,10,15,油门线,,,01,01
11934,yqXHYLHQZB,博纳,只,,50,0,离合器总泵,,,01,01
11935,yqXHYLHQZB1,博纳,只,,50,0,离合器总泵,,,01,01
11936,YQZ28JDF,重汽备品,只,,55,0,继动阀,,,01,01
11937,YQZF,感载阀,只,,17,0,闸阀,,,01,01
11938,YSFLQ,滤芯,只,,0,0,油水分离器,,,01,01
11939,YSJCG,空调配件,套,,0,0,奥龙撑杆,,全公司共享,01,01
11940,ysjgb,压缩机,只,,0,0,压缩机盖板,,,01,01
11941,ysjlhqgj,压缩机,套,,45,,拆离合器工具,,,01,01
11942,YSKLMDKG1,碳刷,只,,0,0,马达开关,,,01,01
11943,YSKLQDJDQ,起动继电器,只,,0,0,起动继电器,,,01,01
11944,YSKLQDJLHQ,碳刷,套,,0,0,起动机离合器,,,01,01
11945,ysklstrfdj,湖州申湖,台,,450,500,发电机,,,01,01
11946,YSKLstrjsqdj,无锡闽仙,台,,0,0,减速起动机,,,01,01
11947,YSKLTJQ,调节器,只,,0,0,调节器,,,01,01
11948,ysstr11cjsqdj,无锡闽仙,台,,1450,410,起动机,,,01,01
11949,YSSTRD10JSQDJ,无锡闽仙,台,,1450,410,起动机,,,01,01
11950,ysstrd11jsqdj,无锡闽仙,台,,1450,410,起动机,,,01,01
11951,YST05CF20DYF,断油阀,只,,0,0,断油阀,,,01,01
11952,YST05CF21A2DYF,断油阀,只,,0,0,断油阀,,,01,01
11953,YST05CF22A2DYF,断油阀,只,,0,0,断油阀,,,01,01
11954,YST05CF23DYF,断油阀,只,,0,0,断油阀,,,01,01
11955,YST05CF26DYF,断油阀,只,,0,0,断油阀,,,01,01
11956,YSTSD-1A2DYF,断油阀,只,,0,0,断油阀,,,01,01
11957,YSTSD-1DYF,断油阀,只,,0,0,断油阀,,,01,01
11958,YSTSD-6A2DYF,断油阀,只,,0,0,断油阀,,,01,01
11959,YSTSD-7DYF,断油阀,只,,0,0,断油阀,,,01,01
11960,YSTSD-8A2DYF,断油阀,只,,0,0,断油阀,,,01,01
11961,YSTSD-8DYF,断油阀,只,,0,0,断油阀,,,01,01
11962,YSTYT94DYF,断油阀,只,,0,0,断油阀,,,01,01
11963,YSTYT97DYF,断油阀,只,,0,0,断油阀,,,01,01
11964,YTJJ,胶,只,,0,0,液态胶,,,01,01
11965,YTQFB,重汽备品,只,,0,0,前分泵,,,01,01
11966,YTSKF2,手控阀,只,,0,0,手控阀,,,01,01
11967,yttFTKMSQDJ,,台,,0,0,起动机,,全公司共享,01,01
11968,YWKDHKG,点火开关,只,,45,58,点火开关,,,01,01
11969,YWKDLB,电喷系列,只,,750,950,电脑板,,,01,01
11970,YWKJL,机滤,只,,0,0,机滤,,,01,01
11971,YWKJSQDJ,无锡闽仙,台,,0,0,减速起动机,,,01,01
11972,YWKJSQDJ1,无锡闽仙,台,,0,0,减速起动机,,,01,01
11973,YWKJWQ,,只,,0,0,节温器,,,01,01
11974,ywkLHQP,铁流,只,,0,0,离合器片,,,01,01
11975,YWKPD,凯欧,根,,0,0,皮带,,,01,01
11976,YWKPZF,膨胀阀,只,,0,0,膨胀阀,,,01,01
11977,YWKQDJ2,无锡闽仙,台,,0,0,起动机,,,01,01
11978,YWKYSJ,压缩机,台,,430,0,压缩机,,,01,01
11979,YWKYSJ7,压缩机,台,,350,400,压缩机,,,01,01
11980,YWKYSJQ,升降器,只,,13.5,16,升降器,,,01,01
11981,YWKZDCJ,倒车镜支架,只,,20,0,倒车镜,,,01,01
11982,YWKZSJQ,升降器,只,,13.5,16,升降器,,,01,01
11983,YX100WYGDJ,雨刮电机,只,,83,90,雨刮电机,,,01,01
11984,YXCK,三角扣,只,,6,10,窗扣,,,01,01
11985,YXD1043ddkg,大灯开关,只,,0,0,大灯开关,,,01,01
11986,YXD1043DHKG,点火开关,只,,37,40,点火开关,,,01,01
11987,YXD1043DHT,点火开关,只,,100,0,点火头,,,01,01
11988,YXD1043ZHKG,组合开关,只,,50,55,组合开关,,,01,01
11989,YXD1047zhkg,组合开关,只,,0,0,组合开关,,,01,01
11990,YXD151DDKG,大灯开关,只,,19,20,大灯开关,,,01,01
11991,YXD151DHKG,点火开关,只,,100,0,点火开关,,,01,01
11992,YXD151YGKG,雨刮开关,只,,0,0,雨刮开关,,,01,01
11993,YXD151ZHKG,组合开关,只,,0,0,组合开关,,,01,01
11994,YXD151ZHKGZZ,组合开关,只,,0,0,组合开关中座,,,01,01
11995,YXD153DHKG,点火开关,只,,32,35,点火开关,,,01,01
11996,YXD309EZHKG,组合开关,只,,35,40,组合开关,,,01,01
11997,YXD309KZHKG,组合开关,只,,35,40,组合开关,,,01,01
11998,YXD309LZHKG,组合开关,只,,35,40,组合开关,,,01,01
11999,yxd309zhkg1,组合开关,只,,35,40,组合开关,,,01,01
12000,YXD322BDHKG,点火开关,只,,60,70,点火开关,,,01,01
12001,YXD322CJHDHKG,点火开关,只,,67,70,点火开关,,,01,01
12002,YXD322CZHKG,组合开关,只,,50,55,组合开关,,,01,01
12003,YXD322JZHKG,组合开关,只,,47.5,60,组合开关,,,01,01
12004,YXD328BZHKG,组合开关,只,,0,0,组合开关,,,01,01
12005,YXD328DZHKG,组合开关,只,,55,58,组合开关,,,01,01
12006,YXD350ZHKG,组合开关,只,,50,55,组合开关,,,01,01
12007,YXD364LZHKG,组合开关,只,,35,40,组合开关,,,01,01
12008,YXD6782DHKG,点火开关,只,,100,0,点火开关,,,01,01
12009,YXD6782ZHKG,组合开关,只,,80,90,组合开关,,,01,01
12010,yxda7dhkg,鲁重,只,,49,70,点火开关,,,01,01
12011,YXDA7ZHKG,大灯开关,只,,85,95,组合开关,,,01,01
12012,YXDAKZHKG,组合开关,只,,0,0,组合开关,,,01,01
12013,YXDALJYDHKG,点火开关,只,,75,85,点火开关,,,01,01
12014,YXDALJYZHKG,组合开关,只,,80,90,组合开关,,全公司共享,01,01
12015,YXDALZHKG,鲁重,只,,75,0,组合开关,,,01,01
12016,YXDAWDDKG,组合开关,只,,28,35,大灯开关,,,01,01
12017,YXDAWDHKG1,点火开关,只,,100,0,点火开关,,,01,01
12018,YXDAWYGKG,雨刮开关,只,,0,33,雨刮开关,,,01,01
12019,YXDAWZHKG,组合开关,只,,0,0,组合开关,,,01,01
12020,YXDBCDHKG,点火开关,只,,120,0,点火开关,,,01,01
12021,YXDBCZHKG,鲁重,只,,95,0,组合开关,,,01,01
12022,YXDBCZHKG2,鲁重,只,,95,0,组合开关,,,01,01
12023,YXDBLDDKG,大灯开关,只,,19,20,大灯开关,,,01,01
12024,YXDBLDDKG1,大灯开关,只,,19,20,大灯开关,,,01,01
12025,YXDBLYGKG,雨刮开关,只,,0,0,雨刮开关,,,01,01
12026,YXDBLYGKG1,雨刮开关,只,,0,0,雨刮开关,,,01,01
12027,YXDBLZHKG,鲁重,只,,102,0,组合开关,,,01,01
12028,YXDCCT,插座,套,,0,0,对插插头,,,01,01
12029,YXDCLZHKG,组合开关,只,,0,0,组合开关,,,01,01
12030,YXDDCYJSQDJ,无锡闽仙,台,,530,0,减速起动机,,,01,01
12031,YXDDFJBDDKG,大灯开关,只,,19,20,大灯开关,,,01,01
12032,YXDDFJGZHKG,组合开关,只,,0,0,组合开关,,,01,01
12033,YXDDLDHKG,点火开关,只,,100,0,点火开关,,,01,01
12034,YXDDLKZHKG,组合开关,只,,70,0,组合开关,,,01,01
12035,YXDDLZHKG,组合开关,只,,0,0,组合开关,,,01,01
12036,YXDFTLWZHKG,组合开关,只,,80,90,组合开关,,,01,01
12037,YXDFTRWZHKG,组合开关,只,,80,90,组合开关,,,01,01
12038,yxdgefdhkg,点火开关,只,,0,0,点火开关,,,01,01
12039,YXDGEFZHKG,组合开关,只,,0,0,组合开关,,,01,01
12040,yxdhldhkg,点火开关,只,,0,0,点火开关,,,01,01
12041,YXDHWDDKG,大灯开关,只,,19,20,大灯开关,,,01,01
12042,YXDHWDHKG,鲁重,只,,49,70,点火开关,,,01,01
12043,YXDHWYGKG,雨刮开关,只,,0,0,雨刮开关,,,01,01
12044,YXDHWZHKG,鲁重,只,,75,80,组合开关,,,01,01
12045,yxdhwzhkg2,组合开关,只,,0,0,组合开关,,,01,01
12046,yxdhwzhkga,鲁重,只,,75,80,组合开关,,,01,01
12047,YXDJ6DDKG,大灯开关,只,,19,20,大灯开关,,,01,01
12048,YXDJ6DDKG1,大灯开关,只,,19,20,大灯开关,,,01,01
12049,yxdj6dhkg,点火开关,只,,0,0,点火开关,,,01,01
12050,YXDJ6YGKG,雨刮开关,只,,26,33,雨刮开关,,,01,01
12051,yxdj6ygkg1,雨刮开关,只,,26,33,雨刮开关,,,01,01
12052,YXDJ6ZHKG,组合开关,只,,0,0,组合开关,,,01,01
12053,yxdJ6ZHKG3,组合开关,只,,0,0,组合开关,,,01,01
12054,YXDJ6ZHKG5,组合开关,只,,0,0,组合开关,,,01,01
12055,YXDJHKLDHKG,点火开关,只,,100,0,点火开关,,,01,01
12056,YXDJHYXG,油箱盖,只,,0,0,油箱盖,,,01,01
12057,YXDKMZHKG,组合开关,只,,0,0,组合开关,,,01,01
12058,YXDOMDHKG,点火开关,只,,100,0,点火开关,,,01,01
12059,YXDOMZHKG,组合开关,只,,0,0,组合开关,,,01,01
12060,YXDOMZHKG1,鲁重,只,,63,0,组合开关,,,01,01
12061,YXDOMZHKG2,组合开关,只,,0,0,组合开关,,,01,01
12062,YXDOMZHKG3,组合开关,只,,0,0,组合开关,,,01,01
12063,YXDOMZHKG4,组合开关,只,,0,0,组合开关,,,01,01
12064,YXDOMZHKG5,组合开关,只,,0,0,组合开关,,,01,01
12065,YXDRW160DHKG,点火开关,只,,100,0,点火开关,,,01,01
12066,YXDSDDDKG,大灯开关,只,,19,20,大灯开关,,,01,01
12067,YXDSDJGZHKG,组合开关,只,,80,90,组合开关,,,01,01
12068,YXDSDLHZHKG,,只,,0,0,组合开关,,全公司共享,01,01
12069,YXDSDYGKG,雨刮开关,只,,0,0,雨刮开关,,,01,01
12070,YXDSDZHKGZZ,组合开关,只,,0,0,组合开关中座,,,01,01
12071,YXDSTRDHKG,点火开关,只,,32,35,点火开关,,,01,01
12072,YXDSTRWDHKG,点火开关,只,,100,0,点火开关,,,01,01
12073,YXDSTRWZHKG,组合开关,只,,0,0,组合开关,,,01,01
12074,YXDSTRZHKG,组合开关,只,,0,0,组合开关,,,01,01
12075,YXDTJZHKG,鲁重,只,,102,0,组合开关,,,01,01
12076,YXDTLDDKG,大灯开关,只,,19,20,大灯开关,,,01,01
12077,YXDTLDHKG,点火开关,只,,100,0,点火开关,,,01,01
12078,YXDTLYGKG,雨刮开关,只,,0,0,雨刮开关,,,01,01
12079,YXDTLZHKG,鲁重,只,,102,0,组合开关,,,01,01
12080,YXDXBWDDKG,大灯开关,只,,19,20,大灯开关,,,01,01
12081,YXDXBWDHKG,点火开关,只,,0,0,点火开关,,,01,01
12082,YXDXDWDDKG,大灯开关,只,,19,20,大灯开关,,,01,01
12083,YXDXDWYGKG,雨刮开关,只,,0,0,雨刮开关,,,01,01
12084,YXDYTZHKG,组合开关,只,,62,70,组合开关,,,01,01
12085,YXDYTZHKG1,组合开关,只,,0,0,组合开关,,,01,01
12086,yxfdq,,套,,0,0,油箱防盗器,,全公司共享,01,01
12087,YXFDS2,油箱盖,只,,0,0,油箱防盗锁,,全公司共享,01,01
12088,YXFDS3,油箱盖,只,,0,0,油箱防盗锁,,全公司共享,01,01
12089,YXFDW,车头锁,只,,0,0,油箱防盗网,,,01,01
12090,yxxdwddkg,大灯开关,只,,0,0,大灯开关,,,01,01
12091,YY462QDJ,浙江余姚,台,,0,0,起动机,,,01,01
12092,YY465FDJ,余姚,台,,0,0,发电机,,,01,01
12093,YY465FDJ2,余姚,台,,0,0,发电机,,,01,01
12094,YY465FDJHK,余姚,台,,0,0,发电机后壳,,,01,01
12095,YY465FDJQK,余姚,只,,0,0,发电机前壳,,,01,01
12096,YY465TJQ,调节器,只,,0,0,调节器,,,01,01
12097,YYCAZXTJQ,调节器,只,,0,0,调节器,,,01,01
12098,yylb1,倒车喇叭,只,,0,0,音乐喇叭,,,01,01
12099,yylcgq,压力传感器,只,,70,0,氧压力传感器,,,01,01
12100,YZ12VDCLB1,倒车喇叭,只,,16,0,倒车喇叭,,,01,01
12101,YZD322KZHKG,组合开关,只,,80,90,组合开关,,,01,01
12102,Z151JSSDB,驾驶室顶泵,只,,0,0,驾驶室顶泵,,,01,01
12103,z27jdf5,重汽备品,只,,45.8,0,继动阀,,,01,01
12104,z570,风扇叶,只,,,0,风扇叶,,,01,01
12105,ZA12VADQ,,只,,0,0,安定器,,全公司共享,01,01
12106,ZA24VADQ,,只,,0,0,安定器,,全公司共享,01,01
12107,ZB1JDF,重汽备品,只,,45.8,0,继动阀,,,01,01
